1 2 3
-39.230 3.538 -5.168
1 2 3

1 2 3
1 2 3
1 2 3
-39.305 3.544 -5.202
1 2 3

1 2 3
1 2 3
1 2 3
-39.384 3.549 -5.235
1 2 3

1 2 3
1 2 3
1 2 3
-39.452 3.555 -5.267
1 2 3

1 2 3
1 2 3
1 2 3
-39.539 3.561 -5.297
1 2 3

1 2 3
1 2 3
1 2 3
-39.604 3.567 -5.328
1 2 3

1 2 3
1 2 3
1 2 3
-39.685 3.573 -5.359
1 2 3

1 2 3
1 2 3
1 2 3
-39.773 3.579 -5.395
1 2 3

1 2 3
1 2 3
1 2 3
-39.852 3.585 -5.430
1 2 3

1 2 3
1 2 3
1 2 3
-39.933 3.591 -5.464
1 2 3

1 2 3
1 2 3
1 2 3
-40.012 3.597 -5.498
1 2 3

1 2 3
1 2 3
1 2 3
-40.093 3.603 -5.531
1 2 3

1 2 3
1 2 3
1 2 3
-40.177 3.609 -5.565
1 2 3

1 2 3
1 2 3
1 2 3
-40.261 3.614 -5.599
1 2 3

1 2 3
1 2 3
1 2 3
-40.345 3.620 -5.631
1 2 3

1 2 3
1 2 3
1 2 3
-40.422 3.625 -5.664
1 2 3

1 2 3
1 2 3
1 2 3
-40.495 3.630 -5.695
1 2 3

1 2 3
1 2 3
1 2 3
-40.571 3.635 -5.725
1 2 3

1 2 3
1 2 3
1 2 3
-40.645 3.641 -5.755
1 2 3

1 2 3
1 2 3
1 2 3
-40.717 3.646 -5.785
1 2 3

1 2 3
1 2 3
1 2 3
-40.790 3.652 -5.814
1 2 3

1 2 3
1 2 3
1 2 3
-40.864 3.657 -5.842
1 2 3

1 2 3
1 2 3
1 2 3
-40.934 3.663 -5.870
1 2 3

1 2 3
1 2 3
1 2 3
-41.006 3.668 -5.899
1 2 3

1 2 3
1 2 3
1 2 3
-41.070 3.673 -5.926
1 2 3

1 2 3
1 2 3
1 2 3
-41.132 3.678 -5.955
1 2 3

1 2 3
1 2 3
1 2 3
-41.190 3.683 -5.983
1 2 3

1 2 3
1 2 3
1 2 3
-41.232 3.689 -6.010
1 2 3

1 2 3
1 2 3
1 2 3
-41.270 3.694 -6.037
1 2 3

1 2 3
1 2 3
1 2 3
-41.304 3.699 -6.063
1 2 3

1 2 3
1 2 3
1 2 3
-41.338 3.704 -6.088
1 2 3

1 2 3
1 2 3
1 2 3
-41.363 3.709 -6.113
1 2 3

1 2 3
1 2 3
1 2 3
-41.386 3.714 -6.136
1 2 3

1 2 3
1 2 3
1 2 3
-41.404 3.719 -6.159
1 2 3

1 2 3
1 2 3
1 2 3
-41.418 3.724 -6.180
1 2 3

1 2 3
1 2 3
1 2 3
-41.426 3.729 -6.199
1 2 3

1 2 3
1 2 3
1 2 3
-41.432 3.733 -6.215
1 2 3

1 2 3
1 2 3
1 2 3
-41.436 3.738 -6.231
1 2 3

1 2 3
1 2 3
1 2 3
-41.438 3.743 -6.245
1 2 3

1 2 3
1 2 3
1 2 3
-41.438 3.749 -6.258
1 2 3

1 2 3
1 2 3
1 2 3
-41.436 3.755 -6.269
1 2 3

1 2 3
1 2 3
1 2 3
-41.432 3.762 -6.279
1 2 3

1 2 3
1 2 3
1 2 3
-41.425 3.770 -6.287
1 2 3

1 2 3
1 2 3
1 2 3
-41.412 3.780 -6.295
1 2 3

1 2 3
1 2 3
1 2 3
-41.392 3.791 -6.301
1 2 3

1 2 3
1 2 3
1 2 3
-41.363 3.805 -6.306
1 2 3

1 2 3
1 2 3
1 2 3
-41.320 3.820 -6.309
1 2 3

1 2 3
1 2 3
1 2 3
-41.262 3.836 -6.312
1 2 3

1 2 3
1 2 3
1 2 3
-41.200 3.852 -6.315
1 2 3

1 2 3
1 2 3
1 2 3
-41.103 3.870 -6.316
1 2 3

1 2 3
1 2 3
1 2 3
-40.972 3.886 -6.316
1 2 3

1 2 3
1 2 3
1 2 3
-40.825 3.906 -6.315
1 2 3

1 2 3
1 2 3
1 2 3
-40.615 3.930 -6.313
1 2 3

1 2 3
1 2 3
1 2 3
-40.385 3.952 -6.310
1 2 3

1 2 3
1 2 3
1 2 3
-40.157 3.973 -6.304
1 2 3

1 2 3
1 2 3
1 2 3
-39.928 3.995 -6.298
1 2 3

1 2 3
1 2 3
1 2 3
-39.644 4.017 -6.290
1 2 3

1 2 3
1 2 3
1 2 3
-39.071 4.043 -6.280
1 2 3

1 2 3
1 2 3
1 2 3
-38.171 4.066 -6.269
1 2 3

1 2 3
1 2 3
1 2 3
-36.732 4.089 -6.257
1 2 3

1 2 3
1 2 3
1 2 3
-35.265 4.117 -6.242
1 2 3

1 2 3
1 2 3
1 2 3
-33.769 4.143 -6.225
1 2 3

1 2 3
1 2 3
1 2 3
-32.104 4.168 -6.206
1 2 3

1 2 3
1 2 3
1 2 3
-30.472 4.193 -6.185
1 2 3

1 2 3
1 2 3
1 2 3
-28.823 4.217 -6.159
1 2 3

1 2 3
1 2 3
1 2 3
-27.284 4.241 -6.130
1 2 3

1 2 3
1 2 3
1 2 3
-26.238 4.264 -6.098
1 2 3

1 2 3
1 2 3
1 2 3
-24.758 4.287 -6.066
1 2 3

1 2 3
1 2 3
1 2 3
-23.343 4.307 -6.034
1 2 3

1 2 3
1 2 3
1 2 3
-22.401 4.329 -6.002
1 2 3

1 2 3
1 2 3
1 2 3
-21.493 4.350 -5.969
1 2 3

1 2 3
1 2 3
1 2 3
-20.329 4.371 -5.931
1 2 3

1 2 3
1 2 3
1 2 3
-19.171 4.392 -5.894
1 2 3

1 2 3
1 2 3
1 2 3
-18.168 4.413 -5.850
1 2 3

1 2 3
1 2 3
1 2 3
-17.253 4.433 -5.804
1 2 3

1 2 3
1 2 3
1 2 3
-16.367 4.454 -5.765
1 2 3

1 2 3
1 2 3
1 2 3
-15.687 4.470 -5.720
1 2 3

1 2 3
1 2 3
1 2 3
-14.892 4.489 -5.685
1 2 3

1 2 3
1 2 3
1 2 3
-14.250 4.508 -5.649
1 2 3

1 2 3
1 2 3
1 2 3
-13.608 4.526 -5.614
1 2 3

1 2 3
1 2 3
1 2 3
-13.049 4.545 -5.579
1 2 3

1 2 3
1 2 3
1 2 3
-12.447 4.563 -5.535
1 2 3

1 2 3
1 2 3
1 2 3
-11.985 4.581 -5.493
1 2 3

1 2 3
1 2 3
1 2 3
-11.491 4.599 -5.456
1 2 3

1 2 3
1 2 3
1 2 3
-11.023 4.616 -5.413
1 2 3

1 2 3
1 2 3
1 2 3
-10.660 4.632 -5.370
1 2 3

1 2 3
1 2 3
1 2 3
-10.216 4.647 -5.325
1 2 3

1 2 3
1 2 3
1 2 3
-9.760 4.662 -5.280
1 2 3

1 2 3
1 2 3
1 2 3
-9.290 4.677 -5.237
1 2 3

1 2 3
1 2 3
1 2 3
-8.882 4.691 -5.203
1 2 3

1 2 3
1 2 3
1 2 3
-8.438 4.705 -5.160
1 2 3

1 2 3
1 2 3
1 2 3
-8.031 4.719 -5.130
1 2 3

1 2 3
1 2 3
1 2 3
-7.708 4.734 -5.099
1 2 3

1 2 3
1 2 3
1 2 3
-7.481 4.746 -5.069
1 2 3

1 2 3
1 2 3
1 2 3
-7.223 4.756 -5.032
1 2 3

1 2 3
1 2 3
1 2 3
-6.909 4.768 -4.994
1 2 3

1 2 3
1 2 3
1 2 3
-6.601 4.778 -4.955
1 2 3

1 2 3
1 2 3
1 2 3
-6.260 4.787 -4.916
1 2 3

1 2 3
1 2 3
1 2 3
-5.917 4.797 -4.877
1 2 3

1 2 3
1 2 3
1 2 3
-5.617 4.806 -4.840
1 2 3

1 2 3
1 2 3
1 2 3
-5.330 4.816 -4.809
1 2 3

1 2 3
1 2 3
1 2 3
-5.033 4.826 -4.774
1 2 3

1 2 3
1 2 3
1 2 3
-4.776 4.836 -4.740
1 2 3

1 2 3
1 2 3
1 2 3
-4.531 4.847 -4.708
1 2 3

1 2 3
1 2 3
1 2 3
-4.338 4.856 -4.676
1 2 3

1 2 3
1 2 3
1 2 3
-4.136 4.864 -4.645
1 2 3

1 2 3
1 2 3
1 2 3
-3.940 4.875 -4.619
1 2 3

1 2 3
1 2 3
1 2 3
-3.764 4.884 -4.588
1 2 3

1 2 3
1 2 3
1 2 3
-3.617 4.894 -4.557
1 2 3

1 2 3
1 2 3
1 2 3
-3.466 4.903 -4.527
1 2 3

1 2 3
1 2 3
1 2 3
-3.308 4.914 -4.496
1 2 3

1 2 3
1 2 3
1 2 3
-3.201 4.923 -4.466
1 2 3

1 2 3
1 2 3
1 2 3
-3.091 4.932 -4.435
1 2 3

1 2 3
1 2 3
1 2 3
-2.936 4.942 -4.405
1 2 3

1 2 3
1 2 3
1 2 3
-2.777 4.952 -4.375
1 2 3

1 2 3
1 2 3
1 2 3
-2.633 4.961 -4.345
1 2 3

1 2 3
1 2 3
1 2 3
-2.500 4.970 -4.317
1 2 3

1 2 3
1 2 3
1 2 3
-2.382 4.980 -4.288
1 2 3

1 2 3
1 2 3
1 2 3
-2.257 4.990 -4.260
1 2 3

1 2 3
1 2 3
1 2 3
-2.165 4.999 -4.232
1 2 3

1 2 3
1 2 3
1 2 3
-2.049 5.008 -4.205
1 2 3

1 2 3
1 2 3
1 2 3
-1.941 5.017 -4.178
1 2 3

1 2 3
1 2 3
1 2 3
-1.831 5.026 -4.151
1 2 3

1 2 3
1 2 3
1 2 3
-1.704 5.034 -4.125
1 2 3

1 2 3
1 2 3
1 2 3
-1.618 5.042 -4.103
1 2 3

1 2 3
1 2 3
1 2 3
-1.532 5.050 -4.077
1 2 3

1 2 3
1 2 3
1 2 3
-1.453 5.058 -4.051
1 2 3

1 2 3
1 2 3
1 2 3
-1.345 5.066 -4.030
1 2 3

1 2 3
1 2 3
1 2 3
-1.241 5.075 -4.008
1 2 3

1 2 3
1 2 3
1 2 3
-1.161 5.082 -3.985
1 2 3

1 2 3
1 2 3
1 2 3
-1.077 5.090 -3.960
1 2 3

1 2 3
1 2 3
1 2 3
-0.966 5.097 -3.935
1 2 3

1 2 3
1 2 3
1 2 3
-0.858 5.104 -3.911
1 2 3

1 2 3
1 2 3
1 2 3
-0.751 5.112 -3.890
1 2 3

1 2 3
1 2 3
1 2 3
-0.643 5.120 -3.867
1 2 3

1 2 3
1 2 3
1 2 3
-0.572 5.127 -3.844
1 2 3

1 2 3
1 2 3
1 2 3
-0.472 5.134 -3.822
1 2 3

1 2 3
1 2 3
1 2 3
-0.380 5.140 -3.800
1 2 3

1 2 3
1 2 3
1 2 3
-0.293 5.147 -3.782
1 2 3

1 2 3
1 2 3
1 2 3
-0.206 5.154 -3.764
1 2 3

1 2 3
1 2 3
1 2 3
-0.129 5.161 -3.744
1 2 3

1 2 3
1 2 3
1 2 3
-0.056 5.167 -3.724
1 2 3

1 2 3
1 2 3
1 2 3
0.004 5.174 -3.706
1 2 3

1 2 3
1 2 3
1 2 3
0.066 5.181 -3.686
1 2 3

1 2 3
1 2 3
1 2 3
0.113 5.187 -3.667
1 2 3

1 2 3
1 2 3
1 2 3
0.177 5.194 -3.647
1 2 3

1 2 3
1 2 3
1 2 3
0.240 5.200 -3.628
1 2 3

1 2 3
1 2 3
1 2 3
0.299 5.207 -3.609
1 2 3

1 2 3
1 2 3
1 2 3
0.354 5.212 -3.590
1 2 3

1 2 3
1 2 3
1 2 3
0.413 5.219 -3.571
1 2 3

1 2 3
1 2 3
1 2 3
0.461 5.225 -3.552
1 2 3

1 2 3
1 2 3
1 2 3
0.504 5.230 -3.533
1 2 3

1 2 3
1 2 3
1 2 3
0.547 5.236 -3.514
1 2 3

1 2 3
1 2 3
1 2 3
0.593 5.242 -3.497
1 2 3

1 2 3
1 2 3
1 2 3
0.648 5.247 -3.478
1 2 3

1 2 3
1 2 3
1 2 3
0.702 5.253 -3.459
1 2 3

1 2 3
1 2 3
1 2 3
0.740 5.258 -3.441
1 2 3

1 2 3
1 2 3
1 2 3
0.788 5.263 -3.422
1 2 3

1 2 3
1 2 3
1 2 3
0.838 5.268 -3.404
1 2 3

1 2 3
1 2 3
1 2 3
0.887 5.273 -3.386
1 2 3

1 2 3
1 2 3
1 2 3
0.936 5.278 -3.368
1 2 3

1 2 3
1 2 3
1 2 3
0.977 5.283 -3.350
1 2 3

1 2 3
1 2 3
1 2 3
1.024 5.288 -3.334
1 2 3

1 2 3
1 2 3
1 2 3
1.070 5.293 -3.319
1 2 3

1 2 3
1 2 3
1 2 3
1.114 5.297 -3.300
1 2 3

1 2 3
1 2 3
1 2 3
1.162 5.302 -3.282
1 2 3

1 2 3
1 2 3
1 2 3
1.209 5.306 -3.263
1 2 3

1 2 3
1 2 3
1 2 3
1.253 5.311 -3.245
1 2 3

1 2 3
1 2 3
1 2 3
1.298 5.315 -3.228
1 2 3

1 2 3
1 2 3
1 2 3
1.349 5.319 -3.212
1 2 3

1 2 3
1 2 3
1 2 3
1.394 5.323 -3.195
1 2 3

1 2 3
1 2 3
1 2 3
1.439 5.327 -3.179
1 2 3

1 2 3
1 2 3
1 2 3
1.483 5.331 -3.163
1 2 3

1 2 3
1 2 3
1 2 3
1.526 5.335 -3.147
1 2 3

1 2 3
1 2 3
1 2 3
1.564 5.340 -3.134
1 2 3

1 2 3
1 2 3
1 2 3
1.603 5.344 -3.120
1 2 3

1 2 3
1 2 3
1 2 3
1.639 5.348 -3.105
1 2 3

1 2 3
1 2 3
1 2 3
1.676 5.352 -3.091
1 2 3

1 2 3
1 2 3
1 2 3
1.712 5.356 -3.076
1 2 3

1 2 3
1 2 3
1 2 3
1.747 5.360 -3.063
1 2 3

1 2 3
1 2 3
1 2 3
1.780 5.364 -3.050
1 2 3

1 2 3
1 2 3
1 2 3
1.807 5.368 -3.038
1 2 3

1 2 3
1 2 3
1 2 3
1.834 5.372 -3.025
1 2 3

1 2 3
1 2 3
1 2 3
1.863 5.376 -3.012
1 2 3

1 2 3
1 2 3
1 2 3
1.892 5.380 -3.000
1 2 3

1 2 3
1 2 3
1 2 3
1.921 5.384 -2.988
1 2 3

1 2 3
1 2 3
1 2 3
1.951 5.388 -2.976
1 2 3

1 2 3
1 2 3
1 2 3
1.981 5.391 -2.963
1 2 3

1 2 3
1 2 3
1 2 3
2.009 5.394 -2.949
1 2 3

1 2 3
1 2 3
1 2 3
2.040 5.398 -2.935
1 2 3

1 2 3
1 2 3
1 2 3
2.066 5.401 -2.920
1 2 3

1 2 3
1 2 3
1 2 3
2.093 5.404 -2.906
1 2 3

1 2 3
1 2 3
1 2 3
2.125 5.407 -2.892
1 2 3

1 2 3
1 2 3
1 2 3
2.155 5.410 -2.880
1 2 3

1 2 3
1 2 3
1 2 3
2.186 5.413 -2.866
1 2 3

1 2 3
1 2 3
1 2 3
2.216 5.416 -2.852
1 2 3

1 2 3
1 2 3
1 2 3
2.246 5.419 -2.838
1 2 3

1 2 3
1 2 3
1 2 3
2.276 5.422 -2.824
1 2 3

1 2 3
1 2 3
1 2 3
2.305 5.425 -2.812
1 2 3

1 2 3
1 2 3
1 2 3
2.331 5.428 -2.800
1 2 3

1 2 3
1 2 3
1 2 3
2.359 5.431 -2.788
1 2 3

1 2 3
1 2 3
1 2 3
2.388 5.434 -2.775
1 2 3

1 2 3
1 2 3
1 2 3
2.415 5.437 -2.763
1 2 3

1 2 3
1 2 3
1 2 3
2.442 5.441 -2.752
1 2 3

1 2 3
1 2 3
1 2 3
2.468 5.443 -2.740
1 2 3

1 2 3
1 2 3
1 2 3
2.491 5.446 -2.728
1 2 3

1 2 3
1 2 3
1 2 3
2.514 5.449 -2.717
1 2 3

1 2 3
1 2 3
1 2 3
2.537 5.452 -2.705
1 2 3

1 2 3
1 2 3
1 2 3
2.560 5.455 -2.693
1 2 3

1 2 3
1 2 3
1 2 3
2.586 5.458 -2.682
1 2 3

1 2 3
1 2 3
1 2 3
2.608 5.461 -2.670
1 2 3

1 2 3
1 2 3
1 2 3
2.629 5.464 -2.657
1 2 3

1 2 3
1 2 3
1 2 3
2.652 5.467 -2.644
1 2 3

1 2 3
1 2 3
1 2 3
2.675 5.469 -2.633
1 2 3

1 2 3
1 2 3
1 2 3
2.699 5.472 -2.620
1 2 3

1 2 3
1 2 3
1 2 3
2.722 5.475 -2.608
1 2 3

1 2 3
1 2 3
1 2 3
2.746 5.477 -2.596
1 2 3

1 2 3
1 2 3
1 2 3
2.769 5.480 -2.585
1 2 3

1 2 3
1 2 3
1 2 3
2.792 5.482 -2.573
1 2 3

1 2 3
1 2 3
1 2 3
2.816 5.484 -2.562
1 2 3

1 2 3
1 2 3
1 2 3
2.843 5.487 -2.550
1 2 3

1 2 3
1 2 3
1 2 3
2.869 5.489 -2.538
1 2 3

1 2 3
1 2 3
1 2 3
2.893 5.491 -2.526
1 2 3

1 2 3
1 2 3
1 2 3
2.915 5.493 -2.513
1 2 3

1 2 3
1 2 3
1 2 3
2.940 5.496 -2.501
1 2 3

1 2 3
1 2 3
1 2 3
2.964 5.498 -2.490
1 2 3

1 2 3
1 2 3
1 2 3
2.985 5.501 -2.479
1 2 3

1 2 3
1 2 3
1 2 3
3.008 5.503 -2.468
1 2 3

1 2 3
1 2 3
1 2 3
3.030 5.506 -2.456
1 2 3

1 2 3
1 2 3
1 2 3
3.051 5.508 -2.444
1 2 3

1 2 3
1 2 3
1 2 3
3.071 5.511 -2.432
1 2 3

1 2 3
1 2 3
1 2 3
3.092 5.514 -2.421
1 2 3

1 2 3
1 2 3
1 2 3
3.114 5.516 -2.409
1 2 3

1 2 3
1 2 3
1 2 3
3.136 5.519 -2.398
1 2 3

1 2 3
1 2 3
1 2 3
3.157 5.522 -2.387
1 2 3

1 2 3
1 2 3
1 2 3
3.178 5.524 -2.375
1 2 3

1 2 3
1 2 3
1 2 3
3.200 5.527 -2.365
1 2 3

1 2 3
1 2 3
1 2 3
3.223 5.530 -2.354
1 2 3

1 2 3
1 2 3
1 2 3
3.244 5.533 -2.343
1 2 3

1 2 3
1 2 3
1 2 3
3.265 5.535 -2.333
1 2 3

1 2 3
1 2 3
1 2 3
3.285 5.538 -2.322
1 2 3

1 2 3
1 2 3
1 2 3
3.306 5.541 -2.311
1 2 3

1 2 3
1 2 3
1 2 3
3.326 5.543 -2.300
1 2 3

1 2 3
1 2 3
1 2 3
3.345 5.546 -2.289
1 2 3

1 2 3
1 2 3
1 2 3
3.363 5.549 -2.278
1 2 3

1 2 3
1 2 3
1 2 3
3.381 5.552 -2.267
1 2 3

1 2 3
1 2 3
1 2 3
3.400 5.554 -2.257
1 2 3

1 2 3
1 2 3
1 2 3
3.418 5.557 -2.247
1 2 3

1 2 3
1 2 3
1 2 3
3.436 5.559 -2.236
1 2 3

1 2 3
1 2 3
1 2 3
3.453 5.561 -2.225
1 2 3

1 2 3
1 2 3
1 2 3
3.472 5.564 -2.214
1 2 3

1 2 3
1 2 3
1 2 3
3.492 5.566 -2.203
1 2 3

1 2 3
1 2 3
1 2 3
3.511 5.568 -2.193
1 2 3

1 2 3
1 2 3
1 2 3
3.530 5.570 -2.182
1 2 3

1 2 3
1 2 3
1 2 3
3.549 5.572 -2.173
1 2 3

1 2 3
1 2 3
1 2 3
3.568 5.574 -2.163
1 2 3

1 2 3
1 2 3
1 2 3
3.586 5.576 -2.153
1 2 3

1 2 3
1 2 3
1 2 3
3.605 5.579 -2.142
1 2 3

1 2 3
1 2 3
1 2 3
3.624 5.581 -2.133
1 2 3

1 2 3
1 2 3
1 2 3
3.641 5.583 -2.122
1 2 3

1 2 3
1 2 3
1 2 3
3.659 5.585 -2.111
1 2 3

1 2 3
1 2 3
1 2 3
3.677 5.588 -2.101
1 2 3

1 2 3
1 2 3
1 2 3
3.695 5.590 -2.090
1 2 3

1 2 3
1 2 3
1 2 3
3.714 5.592 -2.080
1 2 3

1 2 3
1 2 3
1 2 3
3.732 5.594 -2.070
1 2 3

1 2 3
1 2 3
1 2 3
3.749 5.596 -2.059
1 2 3

1 2 3
1 2 3
1 2 3
3.766 5.599 -2.049
1 2 3

1 2 3
1 2 3
1 2 3
3.785 5.601 -2.038
1 2 3

1 2 3
1 2 3
1 2 3
3.803 5.603 -2.028
1 2 3

1 2 3
1 2 3
1 2 3
3.823 5.605 -2.018
1 2 3

1 2 3
1 2 3
1 2 3
3.844 5.606 -2.009
1 2 3

1 2 3
1 2 3
1 2 3
3.866 5.608 -2.000
1 2 3

1 2 3
1 2 3
1 2 3
3.887 5.610 -1.991
1 2 3

1 2 3
1 2 3
1 2 3
3.906 5.612 -1.982
1 2 3

1 2 3
1 2 3
1 2 3
3.927 5.614 -1.972
1 2 3

1 2 3
1 2 3
1 2 3
3.946 5.616 -1.963
1 2 3

1 2 3
1 2 3
1 2 3
3.965 5.617 -1.953
1 2 3

1 2 3
1 2 3
1 2 3
3.984 5.619 -1.944
1 2 3

1 2 3
1 2 3
1 2 3
4.002 5.621 -1.935
1 2 3

1 2 3
1 2 3
1 2 3
4.020 5.623 -1.926
1 2 3

1 2 3
1 2 3
1 2 3
4.038 5.625 -1.916
1 2 3

1 2 3
1 2 3
1 2 3
4.055 5.627 -1.907
1 2 3

1 2 3
1 2 3
1 2 3
4.075 5.628 -1.898
1 2 3

1 2 3
1 2 3
1 2 3
4.094 5.630 -1.889
1 2 3

1 2 3
1 2 3
1 2 3
4.115 5.632 -1.880
1 2 3

1 2 3
1 2 3
1 2 3
4.135 5.633 -1.871
1 2 3

1 2 3
1 2 3
1 2 3
4.153 5.635 -1.862
1 2 3

1 2 3
1 2 3
1 2 3
4.169 5.637 -1.853
1 2 3

1 2 3
1 2 3
1 2 3
4.184 5.638 -1.845
1 2 3

1 2 3
1 2 3
1 2 3
4.199 5.640 -1.836
1 2 3

1 2 3
1 2 3
1 2 3
4.214 5.641 -1.828
1 2 3

1 2 3
1 2 3
1 2 3
4.230 5.643 -1.819
1 2 3

1 2 3
1 2 3
1 2 3
4.245 5.644 -1.810
1 2 3

1 2 3
1 2 3
1 2 3
4.260 5.645 -1.802
1 2 3

1 2 3
1 2 3
1 2 3
4.275 5.646 -1.793
1 2 3

1 2 3
1 2 3
1 2 3
4.290 5.648 -1.785
1 2 3

1 2 3
1 2 3
1 2 3
4.305 5.649 -1.776
1 2 3

1 2 3
1 2 3
1 2 3
4.319 5.650 -1.767
1 2 3

1 2 3
1 2 3
1 2 3
4.333 5.651 -1.758
1 2 3

1 2 3
1 2 3
1 2 3
4.349 5.652 -1.749
1 2 3

1 2 3
1 2 3
1 2 3
4.365 5.653 -1.740
1 2 3

1 2 3
1 2 3
1 2 3
4.380 5.655 -1.732
1 2 3

1 2 3
1 2 3
1 2 3
4.397 5.656 -1.723
1 2 3

1 2 3
1 2 3
1 2 3
4.411 5.658 -1.716
1 2 3

1 2 3
1 2 3
1 2 3
4.424 5.659 -1.708
1 2 3

1 2 3
1 2 3
1 2 3
4.436 5.660 -1.700
1 2 3

1 2 3
1 2 3
1 2 3
4.448 5.661 -1.692
1 2 3

1 2 3
1 2 3
1 2 3
4.460 5.662 -1.684
1 2 3

1 2 3
1 2 3
1 2 3
4.475 5.662 -1.677
1 2 3

1 2 3
1 2 3
1 2 3
4.489 5.662 -1.669
1 2 3

1 2 3
1 2 3
1 2 3
4.501 5.662 -1.662
1 2 3

1 2 3
1 2 3
1 2 3
4.514 5.662 -1.655
1 2 3

1 2 3
1 2 3
1 2 3
4.526 5.662 -1.647
1 2 3

1 2 3
1 2 3
1 2 3
4.537 5.661 -1.640
1 2 3

1 2 3
1 2 3
1 2 3
4.548 5.660 -1.633
1 2 3

1 2 3
1 2 3
1 2 3
4.559 5.657 -1.626
1 2 3

1 2 3
1 2 3
1 2 3
4.569 5.655 -1.619
1 2 3

1 2 3
1 2 3
1 2 3
4.579 5.651 -1.612
1 2 3

1 2 3
1 2 3
1 2 3
4.587 5.646 -1.606
1 2 3

1 2 3
1 2 3
1 2 3
4.596 5.640 -1.600
1 2 3

1 2 3
1 2 3
1 2 3
4.603 5.632 -1.593
1 2 3

1 2 3
1 2 3
1 2 3
4.610 5.621 -1.588
1 2 3

1 2 3
1 2 3
1 2 3
4.617 5.608 -1.583
1 2 3

1 2 3
1 2 3
1 2 3
4.623 5.591 -1.578
1 2 3

1 2 3
1 2 3
1 2 3
4.629 5.572 -1.573
1 2 3

1 2 3
1 2 3
1 2 3
4.636 5.542 -1.568
1 2 3

1 2 3
1 2 3
1 2 3
4.642 5.507 -1.564
1 2 3

1 2 3
1 2 3
1 2 3
4.647 5.464 -1.559
1 2 3

1 2 3
1 2 3
1 2 3
4.653 5.408 -1.555
1 2 3

1 2 3
1 2 3
1 2 3
4.657 5.344 -1.550
1 2 3

1 2 3
1 2 3
1 2 3
4.660 5.273 -1.546
1 2 3

1 2 3
1 2 3
1 2 3
4.664 5.190 -1.542
1 2 3

1 2 3
1 2 3
1 2 3
4.668 5.087 -1.539
1 2 3

1 2 3
1 2 3
1 2 3
4.672 4.977 -1.536
1 2 3

1 2 3
1 2 3
1 2 3
4.676 4.857 -1.535
1 2 3

1 2 3
1 2 3
1 2 3
4.681 4.723 -1.533
1 2 3

1 2 3
1 2 3
1 2 3
4.684 4.620 -1.531
1 2 3

1 2 3
1 2 3
1 2 3
4.685 4.467 -1.528
1 2 3

1 2 3
1 2 3
1 2 3
4.686 4.298 -1.526
1 2 3

1 2 3
1 2 3
1 2 3
4.687 4.119 -1.523
1 2 3

1 2 3
1 2 3
1 2 3
4.689 3.917 -1.522
1 2 3

1 2 3
1 2 3
1 2 3
4.690 3.700 -1.520
1 2 3

1 2 3
1 2 3
1 2 3
4.690 3.488 -1.517
1 2 3

1 2 3
1 2 3
1 2 3
4.692 3.250 -1.516
1 2 3

1 2 3
1 2 3
1 2 3
4.691 2.991 -1.514
1 2 3

1 2 3
1 2 3
1 2 3
4.691 2.744 -1.512
1 2 3

1 2 3
1 2 3
1 2 3
4.692 2.483 -1.511
1 2 3

1 2 3
1 2 3
1 2 3
4.693 2.206 -1.510
1 2 3

1 2 3
1 2 3
1 2 3
4.693 1.933 -1.509
1 2 3

1 2 3
1 2 3
1 2 3
4.693 1.655 -1.508
1 2 3

1 2 3
1 2 3
1 2 3
4.694 1.355 -1.507
1 2 3

1 2 3
1 2 3
1 2 3
4.694 1.062 -1.506
1 2 3

1 2 3
1 2 3
1 2 3
4.693 0.731 -1.505
1 2 3

1 2 3
1 2 3
1 2 3
4.691 0.386 -1.503
1 2 3

1 2 3
1 2 3
1 2 3
4.688 0.010 -1.501
1 2 3

1 2 3
1 2 3
1 2 3
4.689 -0.332 -1.501
1 2 3

1 2 3
1 2 3
1 2 3
4.690 -0.678 -1.501
1 2 3

1 2 3
1 2 3
1 2 3
4.689 -1.046 -1.501
1 2 3

1 2 3
1 2 3
1 2 3
4.688 -1.380 -1.500
1 2 3

1 2 3
1 2 3
1 2 3
4.687 -1.746 -1.500
1 2 3

1 2 3
1 2 3
1 2 3
4.684 -2.151 -1.498
1 2 3

1 2 3
1 2 3
1 2 3
4.682 -2.563 -1.497
1 2 3

1 2 3
1 2 3
1 2 3
4.682 -2.911 -1.497
1 2 3

1 2 3
1 2 3
1 2 3
4.677 -3.337 -1.496
1 2 3

1 2 3
1 2 3
1 2 3
